"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Formal shoes', 'Derby']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/1d/P00808131.jpg,Christian Louboutin,Chambeliss leather Derby shoes,€ 839,,,P00808131,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Christian Louboutin's Chambeliss Derby shoes are the perfect finishing touch to any look. Slick and refined, the slender style is crafted from leather and arrives with a removable silver-tone piercing embellishment.","['https://img.mytheresa.com/332/376/90/jpeg/catalog/product/1d/P00808131_b1.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/ce/P00828682.jpg']"
"['Men', 'Designers', 'Saint Laurent', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/ca/P00829060.jpg,Saint Laurent,SL/80 high-top leather and suede sneakers,€ 615,,,P00829060,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","For a stealthy yet clean option for everyday wear, look to the SL/80 sneakers from Saint Laurent. The high-top design is dressed in a white and gray color scheme, and comes constructed in leather with contrast suede trims, while featuring a logo design on the heel counters.",[]
"['Men', 'Designers', 'Amiri', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/62/P00820461.jpg,Amiri,MA-1 leather and mesh sneakers,€ 635,,,P00820461,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Calling to mind the chunky styles of an earlier era, the MA-1 sneakers from Amiri have wide laces and oversized tongues. They’re made from panels of leather with mesh inserts and perforated uppers to ensure airflow.",[]
"['Men', 'Designers', 'Dolce & Gabbana', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/8b/P00816346.jpg,Dolce&Gabbana,Saint Tropez leather sneakers,€ 465,,,P00816346,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45']","Elevate your everyday edit with Dolce&Gabbana's effortlessly elegant Saint Tropez sneakers. Set atop rubber soles, the understated style is crafted from white leather and is finished with flat laces and a gold-tone logo tag.",[]
"['Men', 'Designers', 'Saint Laurent', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/c7/P00829075.jpg,Saint Laurent,Cassandre studded leather sandals,€ 715,,,P00829075,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Since its conception in 1961, Saint Laurent has been coveted for its elegant Parisian aesthetic. This simple sophistication is exemplified by these sandals, made here in smooth leather. The design is enhanced by gold-tone Cassandre logo plaques and decorative studs along the soles.",[]
"['Men', 'Designers', 'Thom Browne', 'Shoes', 'Formal shoes', 'Brogues']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/d6/P00821994.jpg,Thom Browne,Leather Oxford shoes,"€ 1,059",,,P00821994,"['US_ 6 / EU 39', 'US_ 7 / EU 40', 'US_ 8 / EU 41', 'US_ 9 / EU 42', 'US_ 10 / EU 43', 'US_ 11 / EU 44', 'US_ 12 / EU 45']","Thom Browne has gained global attention for redefining contemporary tailoring and creating a modern uniform. Made of glossy calfskin, these Oxford shoes have signature grosgrain trim pull tabs, round toes, and block heels.",[]
"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/4f/P00808139.jpg,Christian Louboutin,Lou Spikes suede sneakers,€ 755,€ 920,30% off,P00808139,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","A signature Christian Louboutin style, the Lou Spikes sneakers are both casual and edgy. They're built with suede uppers, rubber soles, and iconic embellishments at the toe caps.","['https://img.mytheresa.com/332/376/90/jpeg/catalog/product/4f/P00808139_b1.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/21/P00734481.jpg']"
"['Men', 'Designers', 'Lanvin', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/de/P00734410.jpg,Lanvin,Clay leather low-top sneakers,€ 455,€ 531,30% off,P00734410,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","The Clay low-top sneakers from Lanvin are made from white leather uppers, accented by beige suede details, and are finished with the label's logo on the tongue and sides.","['https://img.mytheresa.com/332/376/90/jpeg/catalog/product/de/P00734410_b1.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/41/P00693247.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/8f/P00662812.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/91/P00662838.jpg']"
"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/a3/P00808143.jpg,Christian Louboutin,Louis Junior suede sneakers,€ 635,,,P00808143,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","The Louis Junior sneakers are Christian Louboutin's take on classic basketball styles. Made from various tones of suede, this low-top design boasts streamlined panels, a heel tab, and iconic red soles.",[]
"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/8d/P00436227.jpg,Gucci,Jordaan leather loafers,€ 615,,,P00436227,"['UK_ 5 / EU 39', 'UK_ 6 / EU 40', 'UK_ 6.5 / EU 40.5', 'UK_ 7 / EU 41', 'UK_ 7.5 / EU 41.5', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43', 'UK_ 9.5 / EU 43.5', 'UK_ 10 / EU 44', 'UK_ 10.5 / EU 44.5', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","Crafted in Italy, these classic brown Gucci loafers have elongated toes and slightly lifted heels, and are embellished with gold horsebit details.","['https://img.mytheresa.com/332/376/90/jpeg/catalog/product/8d/P00436227_b1.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/bf/P00781628.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/d2/P00737542.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/00/P00815801.jpg']"
"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/35/P00815739.jpg,Gucci,Half Horsebit leather driving shoes,€ 549,,,P00815739,"['UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","Elevate your looks with ease by slipping into these Gucci loafers. Crafted in Italy from polished grained leather, these are a timeless investment with half-horsebit detailing and rest atop comfortable pebbled soles.",[]
"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/a8/P00836540.jpg,Bottega Veneta,Crossover leather sandals,€ 749,,,P00836540,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Turn to Bottega Veneta for styles that are both contemporary and impeccably crafted – such as these sandals. The pair is made from supple leather with wide, crossover straps, and molded footbeds.","['https://img.mytheresa.com/332/376/90/jpeg/catalog/product/a8/P00836540_b1.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/b8/P00830110.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/90/P00830141.jpg']"
"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Formal shoes', 'Derby']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/84/P00808135.jpg,Christian Louboutin,Greggo leather Oxford shoes,€ 669,,,P00808135,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","These elegant Oxford shoes from Christian Louboutin are crafted from black leather, suede, and textured fabric. The style features tonal grosgrain ribbon trim, an elongated toe, and is finished with the label's signature red-lacquered soles.",[]
"['Men', 'Designers', ""Tod's"", 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/6e/P00580185.jpg,Tod's,Gommino suede driving shoes,€ 369,€ 206,30% off,P00580185,"['UK_ 6 / EU 39.5', 'UK_ 7 / EU 41', 'UK_ 7.5 / EU 41.5', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43-43.5', 'UK_ 9.5 / EU 44', 'UK_ 10 / EU 44.5', 'UK_ 10.5 / EU 45', 'UK_ 11 / EU 45.5', 'UK_ 11.5 / EU 46.5', 'UK_ 12 / EU 47', 'UK_ 13 / EU 48']","Made in Italy with hand-stitched details, these beige driving shoes from Tod's are made from suede with a leather lining, and signature rubber pebbles for maximum flexibility.","['https://img.mytheresa.com/332/376/90/jpeg/catalog/product/6e/P00580185_b1.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/da/P00723063.jpg']"
"['Men', 'Designers', 'Burberry', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/13/P00818439.jpg,Burberry,Checked canvas slides,€ 479,,,P00818439,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']",These slides from Burberry are defined by its cotton canvas upper featuring a checked pattern and cutout detailing. The style has a contoured rubber insole for ultimate comfort.,[]
"['Men', 'Designers', 'Gucci', 'Shoes', 'Slippers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/98/P00815922.jpg,Gucci,Horsebit GG canvas slippers,€ 465,,,P00815922,"['UK_ 5 / EU 39', 'UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","These slippers from Gucci are presented in GG Supreme canvas with tonal leather trims. Inspired by the house’s equestrian heritage, the gold-toned Horsebit creates a sophisticated finish.",[]
"['Men', 'Designers', 'Loewe', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/99/P00840191.jpg,Loewe,Flow Runner suede-trimmed sneakers,€ 549,,,P00840191,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Crafted with soft suede trims, the Flow Runner sneakers from Loewe are made in a round-toe lace-up silhouette. They feature the brand's Anagram logo on the sides, slightly padded ankles, and gum rubber soles.",[]
"['Men', 'Designers', 'Loewe', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/88/P00840193.jpg,Loewe,Anagram thong sandals,€ 465,,,P00840193,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']",The Anagram logo was designed by the Spanish artist Vicente Vela as a quadruple-L insignia that now lends instant recognition to any Loewe piece. The motif punctuates the spherical toe post on these black sandals.,[]
"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Slippers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/93/P00830093.jpg,Bottega Veneta,Intrecciato leather slippers,€ 799,,,P00830093,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45']","Developed in the 1970s, Bottega Veneta's artful intrecciato technique guarantees the longevity of its leather goods. These leather slippers are crafted in Italy using the brand’s signature technique and rest atop comfortable cushioned soles.","['https://img.mytheresa.com/332/376/90/jpeg/catalog/product/93/P00830093_b1.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/90/P00830141.jpg']"
"['Men', 'Designers', 'Loewe', 'Shoes', 'Slippers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/2c/P00806580.jpg,Loewe,Paula's Ibiza denim mules,€ 439,,,P00806580,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45']","Boasting denim uppers, these mules have grooved rubber soles that wrap the round toes. This piece is part of a continuing collaboration that combines Loewe's artisan legacy with the carefree spirit of Paula's Ibiza.",[]
"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/58/P00808140.jpg,Christian Louboutin,Loubi Be leather sandals,€ 549,,,P00808140,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Turn to these sandals from Christian Louboutin for an elegant addition to your summer wardrobe. Made from brown leather, the style has is topped off with a silver-tone monogram and has a comfortable padded sole.","['https://img.mytheresa.com/332/376/90/jpeg/catalog/product/58/P00808140_b1.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/b6/P00738150.jpg']"
"['Men', 'Designers', 'Berluti', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/dc/P00828392.jpg,Berluti,Sifnos Scritto leather sandals,€ 675,,,P00828392,"['UK_ 5 / EU 39', 'UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46']","The effortlessly elegant Sifnos sandals are made from crossed straps of black and brown leather. This piece features the extremely elegant Scritto motif, created by Olga Berluti as an homage to the art of calligraphy.",[]
"['Men', 'Designers', ""Tod's"", 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/55/P00592047.jpg,Tod's,Gommino driving shoes,€ 415,,,P00592047,"['UK_ 6 / EU 39.5', 'UK_ 7 / EU 41', 'UK_ 7.5 / EU 41.5', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43-43.5', 'UK_ 9.5 / EU 44', 'UK_ 10 / EU 44.5', 'UK_ 10.5 / EU 45', 'UK_ 11 / EU 45.5', 'UK_ 11.5 / EU 46.5', 'UK_ 12 / EU 47', 'UK_ 13 / EU 48']","Made from leather, these black loafers from Tod's have a slip-on design detailed with the label's signature rubber pebbles on the heel and soles.",[]
"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Espadrilles']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/58/P00808145.jpg,Christian Louboutin,Paquepapa No Back suede espadrilles,€ 505,€ 114,30% off,P00808145,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","The Paquepapa No Back from Christian Louboutin expertly blends two footwear classics: espadrilles and penny loafers. Crafted from suede with croc-effect leather heels that fold down, this style has refined uppers and jute soles.","['https://img.mytheresa.com/332/376/90/jpeg/catalog/product/58/P00808145_b1.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/82/P00757582.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/5a/P00768759.jpg']"
"['Men', 'Designers', 'Maison Margiela', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/6a/P00822490.jpg,Maison Margiela,Tabi canvas sneakers,€ 465,,,P00822490,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45']","Maison Margiela brings its signature Tabi split toe to a pair of classic low-top sneakers. Made from white canvas, the design has contrast topstitching and the brand's numerical logo on the tongues.",[]
"['Men', 'Designers', 'Maison Margiela', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/41/P00822504.jpg,Maison Margiela,Tabi canvas sneakers,€ 465,,,P00822504,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Maison Margiela brings its signature Tabi split toe to a pair of classic low-top sneakers. Made from black canvas, the design has contrast topstitching and the brand's numerical logo on the tongues.",[]
"['Men', 'Designers', ""Tod's"", 'Shoes', 'Boots', 'Chelsea boots']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/2a/P00828523.jpg,Tod's,Leather ankle boots,€ 549,,,P00828523,"['UK_ 6 / EU 39.5', 'UK_ 7 / EU 41', 'UK_ 7.5 / EU 41.5', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43-43.5', 'UK_ 9.5 / EU 44', 'UK_ 10 / EU 44.5', 'UK_ 10.5 / EU 45', 'UK_ 11 / EU 45.5', 'UK_ 12 / EU 47', 'UK_ 13 / EU 48']","Tod's embodies the art of Italian craftsmanship with superior fabrications and timeless silhouettes that lend a sense of quiet sophistication. Crafted from leather, these ankle boots feature elasticated ankle side straps and sit stop signature pebbled rubber soles.",[]
"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Formal shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/52/P00808132.jpg,Christian Louboutin,Dandelion velvet loafers,€ 635,,,P00808132,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Elegant and timeless, these loafers from Christian Louboutin are crafted in Italy from plush black velvet. The style features a slender silhouette and is finished with tonal grosgrain piping.",[]
"['Men', 'Designers', 'Rick Owens', 'Shoes', 'Boots', 'Chelsea boots']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/16/P00820863.jpg,Rick Owens,Bozo Tractor leather ankle boots,"€ 1,185",,,P00820863,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Aptly nicknamed The Lord of Darkness, Rick Owens brings gothic and industrial inspiration to avant-garde design. Crafted from smooth black leather, the Bozo Tractor ankle boots sit atop chunky rubber soles and feature snap-button fastenings.","['https://img.mytheresa.com/332/376/90/jpeg/catalog/product/16/P00820863_b1.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/25/P00820909.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/a8/P00820958.jpg']"
"['Men', 'Designers', ""Tod's"", 'Shoes', 'Boots', 'Lace up boots']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/7d/P00837621.jpg,Tod's,W.G. suede ankle boots,€ 749,,,P00837621,"['UK_ 6 / EU 39.5', 'UK_ 7 / EU 41', 'UK_ 7.5 / EU 41.5', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43-43.5', 'UK_ 9.5 / EU 44', 'UK_ 10 / EU 44.5', 'UK_ 10.5 / EU 45', 'UK_ 11 / EU 45.5', 'UK_ 11.5 / EU 46.5', 'UK_ 12 / EU 47', 'UK_ 13 / EU 48']","Look to Tod’s for timeless and sophisticated silhouettes such as the W.G. ankle boots. Crafted from suede, this design has lace-up fronts and sits atop chunky rubber soles, featuring the signature nubs on the heel counters.",[]
"['Men', 'Designers', 'Tom Ford', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/e4/P00837524.jpg,Tom Ford,Cambridge velvet low-top sneakers,€ 665,,,P00837524,"['UK_ 6 / EU 39', 'UK_ 7 / EU 40', 'UK_ 8 / EU 41', 'UK_ 9 / EU 42', 'UK_ 10 / EU 43', 'UK_ 11 / EU 44', 'UK_ 12 / EU 45', 'UK_ 13 / EU 46']","Step into the sophisticated vision of Tom Ford with the Cambridge low-top sneakers, appearing in blue velvet with cream rubber soles. This style has tonal leather panels, Lozenge logo heel counters, and tonal eyelets.",[]
"['Men', 'Designers', ""Tod's"", 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/85/P00837667.jpg,Tod's,Suede low-top sneakers,€ 465,,,P00837667,"['UK_ 6 / EU 39.5', 'UK_ 7 / EU 41', 'UK_ 7.5 / EU 41.5', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43-43.5', 'UK_ 9.5 / EU 44', 'UK_ 10 / EU 44.5', 'UK_ 10.5 / EU 45', 'UK_ 11 / EU 45.5', 'UK_ 11.5 / EU 46.5', 'UK_ 12 / EU 47', 'UK_ 13 / EU 48']","Tod's embodies the art of Italian craftsmanship with superior fabrications and timeless silhouettes that lend a sense of quiet sophistication. Made of beige calfskin suede, these low-top sneakers have embossed logo sidewalls and nub-detailed heels.",[]
"['Men', 'Designers', ""Tod's"", 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/af/P00757081.jpg,Tod's,Slip-on suede loafers,€ 465,€ 318,30% off,P00757081,"['UK_ 6 / EU 39.5', 'UK_ 7 / EU 41', 'UK_ 7.5 / EU 41.5', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43-43.5', 'UK_ 9.5 / EU 44', 'UK_ 10 / EU 44.5', 'UK_ 10.5 / EU 45', 'UK_ 11 / EU 45.5', 'UK_ 11.5 / EU 46.5', 'UK_ 12 / EU 47', 'UK_ 13 / EU 48']",These loafers from Tod are a slip-on style for easy on-the-go wear. They’re made in Italy from blue-toned suede atop versatile rubber lug soles.,"['https://img.mytheresa.com/332/376/90/jpeg/catalog/product/af/P00757081_b1.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/6b/P00774695.jpg', 'https://img.mytheresa.com/332/376/90/jpeg/catalog/product/bc/P00774763.jpg']"
"['Men', 'Designers', 'Saint Laurent', 'Shoes', 'Boots', 'Chelsea boots']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/ea/P00829057.jpg,Saint Laurent,Vassili 60 leather ankle boots,€ 825,,,P00829057,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Add Vassili 60 ankle boots from Saint Laurent to your footwear collection. Expertly crafted in Italy from polished leather, they feature almond toes, flared heels and convenient side zipper fastenings, ensuring timeless style.",[]
"['Men', 'Designers', 'Alexander McQueen', 'Shoes', 'Boots', 'Ankle boots']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/f9/P00864157.jpg,Alexander McQueen,Tread Slick leather ankle boots,€ 749,,,P00864157,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45']","Finish off your casual ensembles with the Tread Slick ankle boots from Alexander McQueen. Crafted from smooth leather, this pair features chunky rubber soles and is defined by silver-toned zipper fastening at the center.",[]
"['Men', 'Designers', 'Zegna', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/9a/P00828597.jpg,Zegna,Triple Stitch leather low-top sneakers,€ 715,,,P00828597,"['UK_ 5 / EU 39', 'UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","Made from beige leather, the Zegna Triple Stitch sneakers sit atop rubber soles. Crafted in Italy, the style features embossed branding at the tounges and elasticated laces for a slip-on design.",[]
"['Men', 'Designers', 'Tom Ford', 'Shoes', 'Boots', 'Chelsea boots']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/8c/P00837521.jpg,Tom Ford,Suede Chelsea boots,€ 835,,,P00837521,"['UK_ 6 / EU 39', 'UK_ 7 / EU 40', 'UK_ 8 / EU 41', 'UK_ 9 / EU 42', 'UK_ 10 / EU 43', 'UK_ 11 / EU 44', 'UK_ 12 / EU 45', 'UK_ 13 / EU 46']","Tom Ford creates sophisticated styles that will become a core part of your edit. Made of brown suede calfskin, these Chelsea boots have traditional elements, such as pull tabs, elasticated side panels, and stacked heels.",[]
"['Men', 'Designers', 'Moncler', 'Shoes', 'Boots', 'Chelsea boots']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/07/P00832831.jpg,Moncler,Larue leather ankle boots,€ 675,,,P00832831,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Perfect for daily strolls and outdoor activities, the Larue ankle boots from Moncler will be your go-to choice for both style and functionality. Made from supple leather, this pair features chunky soles and a slip-on style.",[]
