product_url,breadcrumb,image_url,brand,product_name,listing_price,offer_price,discount,product_id_text,sizes,description,other_images
https://www.mytheresa.com/int/en/men/bottega-veneta-intrecciato-slippers-white-p00773841,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Slippers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/c2/P00773841.jpg,Bottega Veneta,Intrecciato slippers,€ 379,,,P00773841,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Made in Italy, these Bottega Veneta clogs are shaped into the brandâs forever-iconic Intrecciato weave. Developed by Bottega Veneta as a durable leather alternative, the rubber fabrication lends an unexpectedly modern appeal.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c2/P00773841_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/4c/P00745836.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/4c/P00745836_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/09/P00773826.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/09/P00773826_b1.jpg']"
https://www.mytheresa.com/int/en/men/berluti-andy-suede-loafers-brown-p00735457,"['Men', 'Designers', 'Berluti', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/5b/P00735457.jpg,Berluti,Andy suede loafers,"€ 1,525",,,P00735457,"['UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46']","Find loafers to love with the Andy style from Berluti. Made from velvety-soft suede, theyâre shaped with angular squared toes, leather heel tabs, and low stacked heels.",[]
https://www.mytheresa.com/int/en/men/christian-louboutin-louis-junior-spikes-leather-sneakers-white-p00752589,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/58/P00752589.jpg,Christian Louboutin,Louis Junior Spikes leather sneakers,€ 635,,,P00752589,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47', 'EU_ 48 / EU 48']","Modeled after traditional tennis shoes, Christian Louboutinâs Louis Junior sneakers lend signature sophistication to your every look. Crafted from white leather with tonal Loubispikes, this low-top pair is finished with brand-iconic red soles.",[]
https://www.mytheresa.com/int/en/men/brunello-cucinelli-suede-thong-sandals-white-p00818005,"['Men', 'Designers', 'Brunello Cucinelli', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/c8/P00818005.jpg,Brunello Cucinelli,Suede thong sandals,€ 245,,,P00818005,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']",These thong sandals from Brunello Cucinelli will make a timeless addition to your edit. The pair is made in Italy and features plush suede straps and comfortable molded footbeds.,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c8/P00818005_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/b1/P00738231.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/b1/P00738231_b1.jpg']"
https://www.mytheresa.com/int/en/men/gucci-interlocking-g-leather-loafers-brown-p00773742,"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/94/P00773742.jpg,Gucci,Interlocking G leather loafers,€ 669,,,P00773742,"['UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43', 'UK_ 9.5 / EU 43.5', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46']","Gucci's loafers feature an instantly recognizable house motif, the Interlocking G â a historic interpretation of founder Guccio Gucci's initials. These slip-on shoes are made in Italy from leather with tonal stitching.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/94/P00773742_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/39/P00737651.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/39/P00737651_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/18/P00583944.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/18/P00583944_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/34/P00773762.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/34/P00773762_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/8f/P00773758.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/8f/P00773758_b1.jpg']"
https://www.mytheresa.com/int/en/men/christian-louboutin-hot-cross-slides-multicoloured-p00752585,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/d3/P00752585.jpg,Christian Louboutin,Hot Cross slides,€ 419,,,P00752585,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Christian Louboutin's Hot Cross slides are an elevated essential for warm-weather styling. They feature crossed cotton straps, jute-trimmed soles, and subtle logo detailing.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d3/P00752585_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/22/P00757547.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/22/P00757547_b1.jpg']"
https://www.mytheresa.com/int/en/men/burberry-logo-leather-slides-black-p00802039,"['Men', 'Designers', 'Burberry', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/c4/P00802039.jpg,Burberry,Logo leather slides,€ 549,,,P00802039,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Featuring a tonal logo detail, these slides from Burberry have wide straps and are made from leather.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c4/P00802039_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c3/P00739328.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c3/P00739328_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a9/P00802003.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a9/P00802003_b1.jpg']"
https://www.mytheresa.com/int/en/men/givenchy-terra-leather-chelsea-boots-black-p00814708,"['Men', 'Designers', 'Givenchy', 'Shoes', 'Boots', 'Chelsea boots']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/db/P00814708.jpg,Givenchy,Terra leather Chelsea boots,"€ 1,200",,,P00814708,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","The Terra Chelsea boots are made from leather and grounded on stacked soles. Now an iconic feature, the 4G Lock adorning Givenchy's designs is inspired by the love locks scattered throughout the bridges of Paris.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/db/P00814708_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/8e/P00647805.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/8e/P00647805_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a9/P00814725.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a9/P00814725_b1.jpg']"
https://www.mytheresa.com/int/en/men/bottega-veneta-canvas-sneakers-white-p00773843,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/72/P00773843.jpg,Bottega Veneta,Canvas sneakers,€ 585,,,P00773843,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","These canvas sneakers from Bottega Veneta have flat rubber soles and rounded toes. Made in Italy, the low-top design has tonal laces and a pull tab lined in the brand's signature Parakeet green.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/72/P00773843_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/4c/P00745836.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/4c/P00745836_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/09/P00773826.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/09/P00773826_b1.jpg']"
https://www.mytheresa.com/int/en/men/givenchy-tk-360-sneakers-white-p00814600,"['Men', 'Designers', 'Givenchy', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/7b/P00814600.jpg,Givenchy,TK-360 sneakers,€ 820,,,P00814600,"['EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 40 / EU 40']","A testament to streamlined design, Givenchy's TK-360 sneakers are made from breathable, perforated mesh and on ridged soles for optimum traction.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/7b/P00814600_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/f0/P00687013.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/f0/P00687013_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/2b/P00795673.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/2b/P00795673_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/2b/P00795672.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/2b/P00795672_b1.jpg']"
https://www.mytheresa.com/int/en/men/moncler-basile-slides-multicoloured-p00779536,"['Men', 'Designers', 'Moncler', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/50/P00779536.jpg,Moncler,Basile slides,€ 195,,,P00779536,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Moncler applies its expert craftsmanship to the Basile slides, detailed with the French flag across the strap â an homage to the brandâs home country.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/50/P00779536_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/9e/P00779471.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/9e/P00779471_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/7a/P00779472.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/7a/P00779472_b1.jpg']"
https://www.mytheresa.com/int/en/men/christian-louboutin-leather-logo-sandals-black-p00752563,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/f9/P00752563.jpg,Christian Louboutin,Leather logo sandals,€ 549,,,P00752563,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","These sandals from Christian Louboutin are defined by their sleek silhouette and hybrid style. Made from supple leather, the design features polished logo hardware on the banded uppers and molded croc-effect footbeds for comfortable wear.",[]
https://www.mytheresa.com/int/en/men/brunello-cucinelli-suede-loafers-brown-p00738269,"['Men', 'Designers', 'Brunello Cucinelli', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/4d/P00738269.jpg,Brunello Cucinelli,Suede loafers,€ 635,,,P00738269,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Each Brunello Cucinelli design is handmade in Solomeo, a medieval hamlet whose art and traditions are woven into the house's every fiber. These ""washed suede"" loafers boast a velvety quality that's achieved by hand buffing.",[]
https://www.mytheresa.com/int/en/men/christian-louboutin-hot-cross-slides-multicoloured-p00752587,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/aa/P00752587.jpg,Christian Louboutin,Hot Cross slides,€ 419,,,P00752587,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Christian Louboutin's Hot Cross slides are an elevated essential for warm-weather styling. They feature crossed cotton straps, jute-trimmed soles, and subtle logo detailing.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/aa/P00752587_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/07/P00748061.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/07/P00748061_b1.jpg']"
https://www.mytheresa.com/int/en/men/christian-louboutin-varsimule-bizz-logo-suede-slides-black-p00752564,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/41/P00752564.jpg,Christian Louboutin,Varsimule Bizz logo suede slides,€ 505,,,P00752564,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']",The Varsimule Bizz slides from Christian Louboutin are crafted from supple suede to a classic silhouette and feature iconic red soles for instant recognition. This style is finished with silver-toned logo hardware on the straps.,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/41/P00752564_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/22/P00757547.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/22/P00757547_b1.jpg']"
https://www.mytheresa.com/int/en/men/givenchy-city-sport-leather-sneakers-white-p00814596,"['Men', 'Designers', 'Givenchy', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/ee/P00814596.jpg,Givenchy,City Sport leather sneakers,€ 540,,,P00814596,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 39 / EU 39', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']",Givenchy's City Sport sneakers are poised for everyday wear. They're made from smooth calfskin leather with a 4G metal emblem on the tongue and contrast color heel counters.,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ee/P00814596_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/2b/P00795673.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/2b/P00795673_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/1e/P00814613.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/1e/P00814613_b1.jpg']"
https://www.mytheresa.com/int/en/men/givenchy-city-sport-leather-sneakers-black-p00814598,"['Men', 'Designers', 'Givenchy', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/25/P00814598.jpg,Givenchy,City Sport leather sneakers,€ 600,,,P00814598,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45']",Opt for the City Sport sneakers from Givenchy the next time you step out. They're made from smooth black calfskin leather and feature matching webbing with the brand's embroidered logo on the uppers.,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/25/P00814598_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/68/P00795710.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/68/P00795710_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d7/P00814611.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d7/P00814611_b1.jpg']"
https://www.mytheresa.com/int/en/men/gucci-gg-supreme-canvas-mules-grey-p00773769,"['Men', 'Designers', 'Gucci', 'Shoes', 'Slippers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/d8/P00773769.jpg,Gucci,GG Supreme canvas mules,€ 465,,,P00773769,"['UK_ 5 / EU 39', 'UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","These slip-on mules from Gucci are presented in grey and black GG Supreme canvas with tonal leather trims. Inspired by the houseâs equestrian heritage, the palladium-toned horse bit creates a sophisticated finish.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d8/P00773769_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/fb/P00773784.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/fb/P00773784_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/97/P00773751.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/97/P00773751_b1.jpg']"
https://www.mytheresa.com/int/en/men/balenciaga-distressed-cotton-canvas-sneakers-black-p00792444,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Sports sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/41/P00792444.jpg,Balenciaga,Distressed cotton canvas sneakers,€ 595,,,P00792444,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Detailed with graffiti-inspired logo lettering on the heel counters, slip into Balenciaga's crowd-stopping footwear. These slip-on sneakers have a distressed cotton canvas construction with elasticated side tabs and rubber soles with worn-in detailing.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/41/P00792444_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/92/P00513613.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/92/P00513613_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a2/P00765218.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a2/P00765218_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/8c/P00792453.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/8c/P00792453_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/9c/P00792463.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/9c/P00792463_b1.jpg']"
https://www.mytheresa.com/int/en/men/gucci-interlocking-g-tassel-leather-loafers-black-p00773734,"['Men', 'Designers', 'Gucci', 'Shoes', 'Formal shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/e9/P00773734.jpg,Gucci,Interlocking G tassel leather loafers,€ 825,,,P00773734,"['UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46']","These black loafers from Gucci are crafted from leather in a classic streamlined silhouette, feature the label's Web stripe motif across the uppers, and are finished with tassles and golden interlocking GG logos.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/e9/P00773734_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d4/P00773715.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d4/P00773715_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ac/P00773756.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ac/P00773756_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d5/P00773759.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d5/P00773759_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/49/P00773736.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/49/P00773736_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c6/P00773746.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c6/P00773746_b1.jpg']"
https://www.mytheresa.com/int/en/men/balenciaga-x-adidas-stan-smith-leather-sneakers-black-p00814619,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/ed/P00814619.jpg,Balenciaga,x Adidas Stan Smith leather sneakers,€ 650,,,P00814619,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","The Stan Smith sneakers are one of Adidas' most iconic styles. Made from black leather, this Balenciaga iteration has rubber soles, lace-up fronts and logo branding on the tongues.",[]
https://www.mytheresa.com/int/en/men/visvim-fbt-fringed-suede-moccasins-black-p00792321,"['Men', 'Designers', 'Visvim', 'Shoes', 'Sneakers', 'High-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/0e/P00792321.jpg,Visvim,FBT fringed suede moccasins,€ 969,,10% off over €500,P00792321,"['US_ 8 / EU 41 - 42', 'US_ 9 / EU 42.5 - 43', 'US_ 10 / EU 44 - 44.5', 'US_ 11 / EU 45 - 45.5', 'US_ 12 / EU 45.5 - 46']","Visvim fuses world travel inspirations with expert craftsmanship. Underpinned by a unique aesthetic, the FBT moccasins are made from suede and feature fringing and contrast stitching on the uppers.",[]
https://www.mytheresa.com/int/en/men/visvim-fbt-fringed-suede-moccasins-grey-p00803782,"['Men', 'Designers', 'Visvim', 'Shoes', 'Sneakers', 'High-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/c6/P00803782.jpg,Visvim,FBT fringed suede moccasins,€ 969,,10% off over €500,P00803782,"['US_ 8 / EU 41 - 42', 'US_ 9 / EU 42.5 - 43', 'US_ 10 / EU 44 - 44.5', 'US_ 11 / EU 45 - 45.5', 'US_ 12 / EU 45.5 - 46']","Visvim fuses world travel inspirations with expert craftsmanship. Underpinned by a unique aesthetic, the FBT moccasins are made from suede and feature fringing and contrast stitching on the uppers.",[]
https://www.mytheresa.com/int/en/men/gucci-gucci-kawaii-web-canvas-slide-sandals-multicoloured-p00773794,"['Men', 'Designers', 'Gucci', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/34/P00773794.jpg,Gucci,Gucci Kawaii Web canvas slide sandals,€ 295,,,P00773794,"['UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']",The Gucci Kawaii collection sees iconic house codes enriched by Angela Nguyen's colorful and playful illustrations. These slider sandals are made from GG Supreme canvas and sit atop molded rubber soles for optimal comfort.,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/34/P00773794_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/90/P00773799.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/90/P00773799_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/7e/P00773793.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/7e/P00773793_b1.jpg']"
https://www.mytheresa.com/int/en/men/visvim-skagway-canvas-sneakers-beige-p00792315,"['Men', 'Designers', 'Visvim', 'Shoes', 'Sneakers', 'High-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/13/P00792315.jpg,Visvim,Skagway canvas sneakers,€ 755,,10% off over €500,P00792315,"['US_ 8 / EU 41 - 42', 'US_ 9 / EU 42.5 - 43', 'US_ 10 / EU 44 - 44.5', 'US_ 11 / EU 45 - 45.5']",The Skagway sneakers from Visvim evoke a retro appeal with their off-color chunky rubber soles âaccented with the logo patch. The lace-up high-tops have cotton canvas uppers and a leather lining.,[]
https://www.mytheresa.com/int/en/men/gucci-gucci-tennis-1977-printed-canvas-sneakers-multicoloured-p00773795,"['Men', 'Designers', 'Gucci', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/34/P00773795.jpg,Gucci,Gucci Kawaii Gucci Tennis 1977 sneakers,€ 549,,,P00773795,"['UK_ 5 / EU 39', 'UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45']","The Gucci Kawaii collection sees iconic house codes enriched by Angela Nguyen's colorful and playful illustrations. Enriching the Tennis 1977 silhouette, the pair is crafted from GG Supreme canvas and accented with Web Stripe detailing.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/34/P00773795_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/90/P00773799.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/90/P00773799_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/7e/P00773793.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/7e/P00773793_b1.jpg']"
https://www.mytheresa.com/int/en/men/visvim-fbt-fringed-suede-moccasins-brown-p00792322,"['Men', 'Designers', 'Visvim', 'Shoes', 'Sneakers', 'High-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/07/P00792322.jpg,Visvim,FBT fringed suede moccasins,€ 969,,10% off over €500,P00792322,"['US_ 8 / EU 41 - 42', 'US_ 9 / EU 42.5 - 43', 'US_ 10 / EU 44 - 44.5', 'US_ 11 / EU 45 - 45.5', 'US_ 12 / EU 45.5 - 46']","Visvim fuses world travel inspirations with expert craftsmanship. Underpinned by a unique aesthetic, the FBT moccasins are made from suede and feature fringing and contrast stitching on the uppers.",[]
